Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
3b056047-127f-79bd-0132-037ce578e4c7,1969-12-01,,999-33-5296,S99971413,X72550645X,Mr.,Kelvin159,Kunde533,,,M,white,nonhispanic,M,Ibbenbüren  Nordrhein-westfalen  DE,1016 Mueller Meadow,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,52.00721582233463,8.62413720830353,0.0,8912.39
fc563ed6-f1fd-5eb3-7535-04bd8ef2450e,1910-05-25,1979-02-25,999-10-5422,S99917895,X45469194X,Mrs.,Magda24,Dibbert990,,Lueilwitz711,M,white,nonhispanic,F,Wülfrath  Nordrhein-westfalen  DE,135 Jakubowski Viaduct Unit 57,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,51.95017655351032,8.522290208695107,0.0,14624.47
4276f75d-bdf1-94c1-3121-b01c4bf9bf7b,1968-06-09,2017-10-29,999-67-1984,S99946247,X3684197X,Mr.,Stephen891,Champlin946,,,M,white,nonhispanic,M,Geldern  Nordrhein-westfalen  DE,407 Bayer Park Suite 79,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,51.94823421846559,8.534592791259602,0.0,20397.89
19a2f957-d8ae-9501-8493-cdd3a374eaf3,1981-11-15,,999-17-7619,S99997678,X83559691X,Mrs.,Becki838,Weimann465,,Schroeder447,M,white,nonhispanic,F,Hamm  Nordrhein-westfalen  DE,547 Kiehn Drive,Bielefeld,Nordrhein-westfalen,Bielefeld,33519,52.07439600090114,8.525737767003392,0.0,20796.87
f1722361-89e4-30bf-371d-f38132f6ca45,1995-06-02,,999-50-2790,S99999697,X48938916X,Mr.,Oscar384,Hamill307,,,,white,nonhispanic,M,Mülheim  Nordrhein-westfalen  DE,255 Mayer Promenade,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.002866332262776,8.539158742966519,0.0,6777.3
0fe14ca0-50ea-8051-36c6-3c7ee11988c3,1999-12-29,,999-85-1481,S99918239,X17569981X,Mr.,Orville751,Orn563,,,,white,nonhispanic,M,Mülheim  Nordrhein-westfalen  DE,769 Steuber Green,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,52.08146771233603,8.555617178247113,0.0,4486.02
89bb7e07-2205-38ab-9975-775e07130cfe,1967-02-20,,999-22-7644,S99923555,X10461494X,Mr.,Cyrus914,Tillman293,,,M,white,nonhispanic,M,Bocholt  Nordrhein-westfalen  DE,131 O'Connell Ferry,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,51.98465521715538,8.505777359144318,0.0,42024.13
1cdb99d7-b6c7-f5d2-fcef-0be7b0ae48cc,1988-03-11,,999-83-4580,S99931556,X10563213X,Mr.,Anderson154,Bahringer146,,,M,white,nonhispanic,M,Düren  Nordrhein-westfalen  DE,264 Johns Mill Apt 46,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,52.097363813423115,8.634633403974599,0.0,9491.77
0aff8966-d8ce-bf50-d61e-b916e50f8a04,1950-12-03,,999-13-1480,S99985770,X52866624X,Mr.,Alan320,Schuster709,,,M,white,nonhispanic,M,Hemer  Nordrhein-westfalen  DE,1026 Senger Lodge,Bielefeld,Nordrhein-westfalen,Bielefeld,33729,52.004729284995385,8.533245136092619,0.0,13194.95
33531ac4-4fb6-1d72-8a49-698ddda030eb,2003-09-06,,999-60-4557,S99993745,,,Shirley182,Hand679,,,,white,nonhispanic,M,Bochum  Nordrhein-westfalen  DE,423 Wisoky Trace,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.98533614955517,8.581586457962834,0.0,4443.53
9040bca8-9790-0436-9214-9fd11502fb89,1968-06-09,,999-72-7771,S99986093,X76709220X,Mr.,Buddy254,Satterfield305,,,M,white,nonhispanic,M,Paderborn  Nordrhein-westfalen  DE,1011 Gulgowski Gateway,Bielefeld,Nordrhein-westfalen,Bielefeld,33729,52.05222547972805,8.601650767593867,0.0,20204.9
7519d320-a7bf-d074-5921-c829b91d47a6,1970-10-07,2019-02-27,999-18-2630,S99980363,X86056907X,Mr.,Wilbert25,Quitzon246,,,S,white,nonhispanic,M,Witten  Nordrhein-westfalen  DE,434 Roob Bridge Suite 92,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,51.9846518198001,8.497028902961748,0.0,10709.17
62100aa6-0c7b-0bb5-dec1-852f517fa235,2014-09-16,,999-48-3351,,,,Jacquelin132,Harris789,,,,white,nonhispanic,F,Monheim am Rhein  Nordrhein-westfalen  DE,456 Bergstrom Gateway,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,51.99132401496306,8.485054326036817,0.0,2429.96
4e5d2356-47d9-2050-5b65-2450a48ad02d,1993-06-20,,999-37-1945,S99956382,X76688818X,Mrs.,Remedios388,Nicolas769,,Koss676,M,white,nonhispanic,F,Essen  Nordrhein-westfalen  DE,381 Williamson Club Suite 43,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.9880347466992,8.564708026698101,0.0,15766.8
9f1ba539-2dcd-ae2a-0149-815cf63176ac,1999-02-01,,999-85-6309,S99915809,X60519529X,Ms.,Refugia211,Kerluke267,,,,white,nonhispanic,F,Bielefeld  Nordrhein-westfalen  DE,502 Jacobi Gateway Unit 76,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,51.99906887439428,8.520762616699326,0.0,7199.92
4518ed2c-f00a-7960-8a1e-8cd64e0e5e30,1982-08-14,,999-32-9838,S99942254,X37839193X,Mr.,Tod265,Dach178,,,M,white,nonhispanic,M,Mülheim  Nordrhein-westfalen  DE,965 Jacobs Spur,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,52.077746382876725,8.56909222568649,0.0,5514.77
e8c5930b-3337-6fee-d5f0-23bfe1219dc2,1970-10-07,2014-12-08,999-47-3832,S99972156,X8839105X,Mr.,Otis335,Hegmann834,,,M,white,nonhispanic,M,Aachen  Nordrhein-westfalen  DE,710 O'Reilly Track,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,51.99078165031376,8.582880308342574,0.0,6287.5
f942a425-1279-de62-8451-066d217291f6,1910-05-25,1993-09-09,999-31-9264,S99958145,X33215193X,Mrs.,Vania595,Cormier289,,Hessel84,M,white,nonhispanic,F,Essen  Nordrhein-westfalen  DE,144 Lueilwitz Corner Suite 10,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,51.974147451560995,8.57617998819922,0.0,41276.0
92460e56-5c3b-0c38-4ee1-cc8d9f882fc6,1955-11-27,,999-50-5140,S99994060,X29461158X,Mr.,Ahmad985,Blick895,,,M,white,nonhispanic,M,Frechen  Nordrhein-westfalen  DE,1063 Smith Run,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.03689753628757,8.493634170261586,0.0,10195.9
3f8a9567-59f8-98ac-4036-11bb428bb466,1936-11-21,2020-03-14,999-25-2231,S99960500,X6623445X,Mr.,Roy364,Hilll811,,,M,white,nonhispanic,M,Gütersloh  Nordrhein-westfalen  DE,811 MacGyver Station Unit 54,Bielefeld,Nordrhein-westfalen,Bielefeld,33605,52.08533576864991,8.634336559885318,0.0,27309.83
f6f810d3-b65c-a5cb-1f6e-58097c272d4b,1936-05-05,,999-49-4630,S99912924,X23826529X,Ms.,Reba58,Bahringer146,,,S,white,nonhispanic,F,Oberhausen  Nordrhein-westfalen  DE,1083 Roberts Green,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,52.04474838675606,8.560369021353454,0.0,47102.479999999996
4f9c7927-5d6d-a64a-3360-e5e43bcc01ee,1970-10-07,,999-80-6121,S99944314,X23656694X,Mr.,Timmy68,Emard19,,,M,white,nonhispanic,M,Würselen  Nordrhein-westfalen  DE,536 Reynolds Center Suite 83,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.021111175780604,8.482830805062369,0.0,9209.84
f57b873b-ae5d-69c6-b316-66e21fc7ef6c,1958-07-16,,999-33-6079,S99938518,X25559537X,Mr.,Jamaal34,Glover433,,,M,white,nonhispanic,M,Nottuln  Nordrhein-westfalen  DE,190 Schultz Tunnel Unit 6,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,51.980280165832866,8.446002550405835,0.0,11471.77
334c8b73-17bc-07b2-888b-aff7c3015f6e,1989-03-31,,999-71-1362,S99924390,X38012971X,Mr.,Aaron697,Jenkins714,,,M,white,nonhispanic,M,Hamm  Nordrhein-westfalen  DE,650 Emmerich Vale,Bielefeld,Nordrhein-westfalen,Bielefeld,33729,51.994180072032144,8.549398588717139,0.0,6111.26
d0925ee3-5546-d342-e942-204b054e53a9,1910-05-25,1973-06-27,999-11-7464,S99963923,X15870677X,Mrs.,Apolonia139,Bogisich202,,Kihn564,M,white,nonhispanic,F,Oer-Erkenschwick  Nordrhein-westfalen  DE,127 Langworth Ville,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.048668542313386,8.582125797264712,0.0,14083.71
da6ded1e-b4a2-dd26-ea2f-956e4ab6794e,2006-02-17,,999-41-6491,,,,Alden634,Marks830,,,,white,nonhispanic,M,Dortmund  Nordrhein-westfalen  DE,345 Lang Heights Suite 64,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.06587832698222,8.56504638729804,0.0,4226.85
f6aa857a-cd84-f99d-1662-01a457c091e0,2012-05-24,,999-68-2093,,,,Evalyn273,Armstrong51,,,,white,nonhispanic,F,Ibbenbüren  Nordrhein-westfalen  DE,279 Orn Terrace,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.016878810349695,8.488447880412183,0.0,2678.98
887a8ed6-ac6b-3deb-8084-092eb8f198a7,2019-12-04,,999-94-3151,,,,Ronald408,Robel940,,,,white,nonhispanic,M,Monheim am Rhein  Nordrhein-westfalen  DE,541 Prosacco Trafficway Suite 65,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,51.990765188727245,8.508647487766147,0.0,1226.17
f292a16d-a8ac-f69b-f9a0-aa8d8ce85c7b,1998-01-24,,999-50-2386,S99917534,X12611500X,Mr.,Micheal721,Adams676,,,,white,nonhispanic,M,Wemb  Nordrhein-westfalen  DE,508 Muller Mall Suite 45,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.02884945056345,8.554294952893772,0.0,5127.96
34f3ab02-c9a6-fee9-60de-d03f13250ac3,1928-09-27,2015-12-14,999-48-2617,S99946430,X5338009X,Mr.,Minh326,Gutkowski940,,,S,white,nonhispanic,M,Düsseldorf  Nordrhein-westfalen  DE,749 Bergnaum Neck,Bielefeld,Nordrhein-westfalen,Bielefeld,33519,51.989988569112796,8.511324821386978,0.0,31974.94
275fb749-9149-76c3-2a52-88c780ce274e,1965-06-25,,999-49-2175,S99973492,X43957071X,Ms.,Jacqui951,Brown30,,,S,white,nonhispanic,F,Leverkusen  Nordrhein-westfalen  DE,805 Langworth Byway,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,51.98707116603507,8.535780503111173,0.0,23740.27
d4752bf4-ee30-468d-ddff-608c55434d50,2013-08-17,,999-42-7167,,,,Karla801,King743,,,,white,nonhispanic,F,Köln  Nordrhein-westfalen  DE,728 Lesch Overpass,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,52.02875908989978,8.619107422610602,0.0,2945.97
d983e4d5-9499-b885-14f1-06527a301671,1988-03-08,2008-12-06,999-93-4962,S99997005,X81393910X,Mr.,Joe656,Paucek755,,,,white,nonhispanic,M,Essen  Nordrhein-westfalen  DE,675 Abshire Throughway Apt 32,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,51.994466686441356,8.56672343123044,0.0,19777.53
132a753c-7f63-7f2e-3a92-303621d44109,2004-10-23,,999-83-8976,S99992499,,,Lou594,Goodwin327,,,,white,nonhispanic,M,Bochum  Nordrhein-westfalen  DE,346 McClure Heights,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,52.02472412298721,8.587148229510428,0.0,11158.119999999999
b67180a4-f71d-b38b-f376-9109dae5ff25,2017-01-22,,999-60-5944,,,,Kerry175,Bashirian201,,,,white,nonhispanic,M,Voerde  Nordrhein-westfalen  DE,572 Bogisich Avenue,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,51.99545915911564,8.537661378789709,0.0,1700.0
de6f5e39-9182-87cd-4b2f-aff256ab5050,1982-01-10,,999-54-4265,S99927754,X46859442X,Mr.,Delbert384,Collins926,,,M,white,nonhispanic,M,Köln  Nordrhein-westfalen  DE,577 Watsica Lane,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.06474219372159,8.541997098726972,0.0,7615.96
a67aa150-3a66-ab7f-d7fa-cd9518541901,1936-11-21,2020-05-12,999-86-5422,S99990952,X51875682X,Mr.,Warren653,King743,,,M,white,nonhispanic,M,Coesfeld  Nordrhein-westfalen  DE,1009 Rice Light,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,51.97117500426537,8.475787440948826,0.0,36980.32
fddbaf75-f72d-1ab8-14b8-7d8b1e5f867a,1983-07-04,,999-23-3190,S99944537,X72708228X,Mr.,Tristan353,Bahringer146,,,M,white,nonhispanic,M,Büren  Nordrhein-westfalen  DE,811 Mertz Hollow Suite 28,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,51.98381536406828,8.568614902410324,0.0,6985.86
253239a9-9a22-548a-b42d-6f7fdb47ec3c,1910-05-25,1972-03-22,999-10-4050,S99952461,X76501429X,Mrs.,Amparo58,Dibbert990,,Hoppe518,M,white,nonhispanic,F,Steinhagen  Nordrhein-westfalen  DE,713 Predovic Arcade,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,51.96938340919606,8.505445703558218,0.0,24694.219999999998
3b35006c-96a5-08ff-b854-e3e181c925f3,1988-03-08,,999-90-1870,S99924483,X37466438X,Mr.,Gaston250,Buckridge80,,,M,white,nonhispanic,M,Rheda-Wiedenbrück  Nordrhein-westfalen  DE,1097 Collins Center,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,51.96499770650941,8.533882029653489,0.0,26366.059999999998
0b856e50-e40b-5d86-133b-87b8013978ff,1979-04-18,,999-96-6757,S99963886,X42995946X,Mr.,Sherman440,Hackett68,,,M,white,nonhispanic,M,Herne  Nordrhein-westfalen  DE,708 Bogan Passage,Bielefeld,Nordrhein-westfalen,Bielefeld,33519,52.04994834502167,8.569461440259271,0.0,20324.63
0eec462d-1aa8-d73c-e95f-e0168c5a7ae7,1946-04-20,,999-41-2521,S99929166,X10701059X,Mr.,Josue598,D'Amore443,,,S,white,nonhispanic,M,Kerpen  Nordrhein-westfalen  DE,969 Bins Boulevard Apt 90,Bielefeld,Nordrhein-westfalen,Bielefeld,33611,51.90642764174653,8.565000628611907,0.0,115734.62
8559d047-7b39-2033-a6c4-b5841f8a1e88,1936-11-21,2001-06-13,999-45-1422,S99977620,X56993186X,Mr.,Lance203,Flatley871,,,M,white,nonhispanic,M,Petershagen  Nordrhein-westfalen  DE,937 Abbott Branch Unit 90,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,52.061136003259186,8.570752681474161,0.0,11095.48
6566665d-566f-1d38-ef12-a5b3b86c47d0,1940-03-05,,999-29-7644,S99944112,X48694979X,Mr.,Gregg522,Ankunding277,,,M,white,nonhispanic,M,Lübbecke  Nordrhein-westfalen  DE,104 Jones Divide Suite 67,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,51.96478554217383,8.571552286690487,0.0,15348.18
1e351350-5607-e3bb-8cdc-813dd1d0c0bd,1965-11-25,,999-36-1468,S99938728,X36666779X,Mrs.,Sharon747,Kassulke119,,Friesen796,M,white,nonhispanic,F,Hilden  Nordrhein-westfalen  DE,480 Greenfelder Course Apt 91,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.04945413743554,8.55823014524615,0.0,35316.81
1ccd48f9-2172-ced5-0965-680f08ac70b4,1959-04-24,,999-82-7065,S99969004,X40050682X,Mrs.,Billye739,Pfeffer420,,Carter549,M,white,nonhispanic,F,Greven  Nordrhein-westfalen  DE,1013 Schinner Harbor,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,51.986256282114816,8.598214283002529,0.0,23534.45
c22aae7d-bd82-9def-23f7-1f106cd12582,1910-05-25,1980-07-11,999-18-6082,S99940202,X72436306X,Mrs.,Jame231,Marks830,,Balistreri607,M,white,nonhispanic,F,Iserlohn  Nordrhein-westfalen  DE,978 Waelchi Crossing Apt 95,Bielefeld,Nordrhein-westfalen,Bielefeld,33605,52.05667056881835,8.514977834232681,0.0,24284.52
6c180073-843b-dd32-961a-0e8d4e5482e2,1918-07-19,2016-09-02,999-65-5739,S99972308,X81291385X,Mr.,Kendrick479,Witting912,,,M,white,nonhispanic,M,Dortmund  Nordrhein-westfalen  DE,181 Schuster Landing,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,51.98894293188737,8.524315597766837,0.0,40551.06
f62f451a-1be4-a025-60ed-3f80473f7186,1998-01-25,,999-89-3922,S99958127,X86546389X,Mr.,Thanh759,Leannon79,,,,white,nonhispanic,M,Dortmund  Nordrhein-westfalen  DE,284 Howell Light Suite 3,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,52.05258694350943,8.50659053007136,0.0,42006.61
94653a56-8642-1bc8-9bc1-43add8484568,1995-01-16,,999-82-7246,S99980751,X87034467X,Ms.,Carlie972,Leannon79,,,,white,nonhispanic,F,Lengerich  Nordrhein-westfalen  DE,857 Simonis Crossroad,Bielefeld,Nordrhein-westfalen,Bielefeld,33605,52.014483931964016,8.619557100631326,0.0,9266.289999999999
b046feb1-4705-edaf-023f-7f234a3270dd,1936-11-21,,999-60-2216,S99941965,X77901864X,Mr.,Moises22,Mosciski958,,,M,white,nonhispanic,M,Münster  Nordrhein-westfalen  DE,792 Hermiston Parade,Bielefeld,Nordrhein-westfalen,Bielefeld,33719,52.0177844459423,8.49401878509732,0.0,11176.09
0a265aa2-36fd-68e8-a02c-9b259109286a,1942-06-10,,999-14-2089,S99978842,X25294902X,Mrs.,Deonna907,Gleason633,,Johns824,M,white,nonhispanic,F,Bonn  Nordrhein-westfalen  DE,638 Gusikowski Arcade Unit 65,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,51.987689429702975,8.511108058976468,0.0,29674.2
1b35d842-a9e9-ae92-7db9-fdf365ed1697,2008-03-15,,999-79-1817,,,,Duncan491,Schulist381,,,,white,nonhispanic,M,Rhede  Nordrhein-westfalen  DE,398 Hickle Vale Suite 77,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.988339646384496,8.565356231416096,0.0,3983.38
143d2f33-c7f6-f4ae-1efd-a7310991ecf9,1944-12-12,,999-51-4671,S99935266,X60827263X,Mrs.,Marita360,O'Hara248,,Labadie908,M,white,nonhispanic,F,Lüdinghausen  Nordrhein-westfalen  DE,921 Mann View,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,52.02880775087541,8.550551466224698,0.0,23686.89
13b01d9e-5f54-c9cb-f023-4395b5b9511d,1910-05-25,1958-10-04,999-20-3453,S99963693,X68048272X,Mrs.,Zoila41,Krajcik437,,Smith67,M,white,nonhispanic,F,Essen  Nordrhein-westfalen  DE,1090 Rogahn Overpass Suite 36,Bielefeld,Nordrhein-westfalen,Bielefeld,33659,52.04755754448033,8.61507078901854,0.0,15300.86
8f7d0515-6a75-9b81-9f3b-fdfed25543f6,1977-09-15,,999-25-1168,S99930036,X45500390X,Mr.,Kennith515,Krajcik437,,,M,white,nonhispanic,M,Gummersbach  Nordrhein-westfalen  DE,595 Pfannerstill Walk,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.03245369276635,8.495342064351442,0.0,7377.59
2fb00b9e-4aed-c8e1-292b-5e9f3177cbe6,2017-10-07,,999-53-7810,,,,Claudine313,Raynor401,,,,white,nonhispanic,F,Recklinghausen  Nordrhein-westfalen  DE,301 Parisian Route Unit 67,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.0340410263731,8.572237093696726,0.0,2098.11
f3bacf9d-bafa-dbd8-9f5d-fcba886a45a3,2020-12-22,,999-11-9750,,,,Penelope500,Lueilwitz711,,,,white,nonhispanic,F,Wuppertal  Nordrhein-westfalen  DE,388 Tremblay Road,Bielefeld,Nordrhein-westfalen,Bielefeld,33649,52.01894772511082,8.54204375766929,0.0,491.13
6b062875-d321-345a-adb4-cb1006840d21,1978-11-13,,999-39-8982,S99931024,X42913559X,Mrs.,Marianela210,Kozey370,,Carter549,M,white,nonhispanic,F,Ahaus  Nordrhein-westfalen  DE,566 Haley Drive,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.03869141305964,8.61603657141962,0.0,33147.8
66b4bd0a-60d2-f0d8-a1d4-c7f994042b44,2003-05-03,,999-74-8432,S99932752,,,Reda120,Borer986,,,,white,nonhispanic,F,Hilden  Nordrhein-westfalen  DE,1025 Wolff Mill Unit 69,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,52.01141051882952,8.577885177257771,0.0,21734.36
ebdcb260-4d24-3b22-bdfc-db2e1ee2de35,1962-06-18,,999-29-8632,S99989703,X40169656X,Mrs.,Estefana715,Hoppe518,,Bauch723,M,white,nonhispanic,F,Duisburg  Nordrhein-westfalen  DE,549 Murphy Trace Unit 73,Bielefeld,Nordrhein-westfalen,Bielefeld,33615,52.0449637983293,8.515163864725643,0.0,26132.920000000002
2c171c51-7675-fa05-4608-006ab9cde0c8,1993-12-17,,999-64-3057,S99971532,X81062408X,Mrs.,Saturnina961,Grimes165,,Prohaska837,M,white,nonhispanic,F,Köln  Nordrhein-westfalen  DE,464 Gleichner Ramp,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.00621945743206,8.600170447759648,0.0,12071.55
2982e464-92d1-a7a0-cce5-56bbb001a899,1913-06-03,1988-08-13,999-11-2474,S99937027,X15295482X,Mrs.,Thresa531,Kovacek682,,Mante251,M,white,nonhispanic,F,Detmold  Nordrhein-westfalen  DE,682 Gleichner Lock,Bielefeld,Nordrhein-westfalen,Bielefeld,33607,52.04655671578193,8.549160205957717,0.0,24629.82
9ee70096-6663-1786-16a7-cac22ad2eba1,2005-06-08,,999-62-5661,,,,Luisa710,Lowe577,,,,white,nonhispanic,F,Aachen  Nordrhein-westfalen  DE,1030 Maggio Meadow Apt 14,Bielefeld,Nordrhein-westfalen,Bielefeld,33519,51.98468650595256,8.496782279202696,0.0,4128.18
3ec6f1d9-a732-5f68-2098-bee955d0f03d,1989-10-05,,999-23-1126,S99958968,X80336134X,Mr.,Leo278,Kuvalis369,,,M,white,nonhispanic,M,Recklinghausen  Nordrhein-westfalen  DE,129 Prohaska Gateway Unit 79,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.00966678782442,8.59958685073718,0.0,7620.86
f4c71eae-51f3-1f14-edc8-3b0a1bc3ea38,1943-08-14,,999-32-2737,S99916663,X25002881X,Mrs.,Loura465,Beahan375,,McLaughlin530,M,white,nonhispanic,F,Gelsenkirchen  Nordrhein-westfalen  DE,846 Schroeder Throughway,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.08993288808884,8.505121879139892,0.0,24302.260000000002
d2f888d7-b072-b792-e479-0f33f87d93bc,1937-03-22,2015-03-07,999-58-4629,S99954115,X52555679X,Mr.,Derrick232,Watsica258,,,M,white,nonhispanic,M,Ibbenbüren  Nordrhein-westfalen  DE,720 Waters Terrace,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,52.02477716398944,8.520510071541196,0.0,20650.48
cc0fcd2e-62d3-4d04-a09a-497af1f5809d,1981-05-21,,999-34-4192,S99986632,X70028272X,Mrs.,Marylyn194,Steuber698,,Langworth352,M,white,nonhispanic,F,Ahlen  Nordrhein-westfalen  DE,974 Volkman Bypass Unit 14,Bielefeld,Nordrhein-westfalen,Bielefeld,33613,52.002752182411356,8.542525359637459,0.0,19654.09
d46afa49-2fbb-77a3-de40-28f245179a52,2000-04-19,,999-30-1272,S99969187,X9338180X,Ms.,Maud851,Hickle134,,,,white,nonhispanic,F,Mülheim  Nordrhein-westfalen  DE,627 Herman Track Unit 27,Bielefeld,Nordrhein-westfalen,Bielefeld,33699,52.045823599189404,8.526363171477154,0.0,6061.37
2af8830e-84b6-cb78-876f-63cc494b315e,2015-03-11,,999-62-6115,,,,Mika226,McDermott739,,,,white,nonhispanic,F,Castrop-Rauxel  Nordrhein-westfalen  DE,1052 Langosh Annex Suite 32,Bielefeld,Nordrhein-westfalen,Bielefeld,33605,51.99006550407918,8.566723237467414,0.0,2050.13
c0b38a55-838a-3d04-0c37-6a7cbd94779c,2009-09-04,,999-52-7601,,,,Tom274,Gerhold939,,,,white,nonhispanic,M,Köln  Nordrhein-westfalen  DE,928 Schumm Bypass,Bielefeld,Nordrhein-westfalen,Bielefeld,33609,52.07237002116732,8.549329705737566,0.0,2910.64
c824aa93-24d0-6972-762d-7b4da45ec119,1910-05-25,,999-53-4282,S99979740,X58821594X,Mrs.,Hiroko446,Howe413,,Gutmann970,M,white,nonhispanic,F,Köln  Nordrhein-westfalen  DE,535 Kuvalis Throughway,Bielefeld,Nordrhein-westfalen,Bielefeld,33689,51.99578255083257,8.55479728195301,0.0,39633.0
4cb8f618-f652-008c-a02e-4d4fe315f3b5,1937-03-22,1992-08-12,999-10-4838,S99966480,X1379747X,Mr.,Donald774,Daniel959,,,M,white,nonhispanic,M,Borken  Nordrhein-westfalen  DE,223 Greenholt Way,Bielefeld,Nordrhein-westfalen,Bielefeld,33617,51.95383904629313,8.530454662359482,0.0,13261.93
1d9d75e9-28bb-5034-359d-e418d5dfcd99,1963-02-09,2018-08-03,999-47-4703,S99959152,X46868007X,Mrs.,Lona294,Mohr916,,Fadel536,M,white,nonhispanic,F,Oberhausen  Nordrhein-westfalen  DE,464 Schultz Lock,Bielefeld,Nordrhein-westfalen,Bielefeld,33619,52.04211333165727,8.490251807711989,0.0,61622.770000000004
fe4f5c08-38df-ee76-67c5-d3236a22edef,1984-12-04,,999-16-9680,S99948218,X21685632X,Mrs.,Kacie297,Botsford977,,Waelchi213,M,white,nonhispanic,F,Düsseldorf  Nordrhein-westfalen  DE,470 Hammes Plaza,Bielefeld,Nordrhein-westfalen,Bielefeld,33729,51.96079767102401,8.500149891796005,0.0,24408.760000000002
3c332884-1907-909e-6a49-b393948fd20a,1986-05-10,,999-74-2614,S99988598,X67259712X,Mr.,Clair921,Paucek755,,,S,white,nonhispanic,M,Bünde  Nordrhein-westfalen  DE,808 Mitchell Vista Unit 47,Bielefeld,Nordrhein-westfalen,Bielefeld,33604,52.01201177011732,8.596455301935306,0.0,87813.57
81a8b012-94b8-3881-b155-26db7f7dd156,1988-08-11,,999-96-3262,S99934545,X49919409X,Mr.,Gene733,Cronin387,,,M,white,nonhispanic,M,Ennigerloh  Nordrhein-westfalen  DE,892 Wisozk Quay,Bielefeld,Nordrhein-westfalen,Bielefeld,33647,51.98675338436073,8.568155623839962,0.0,5842.7300000000005
b1b9daea-5b9a-4add-feb2-705962c897d9,2017-09-02,,999-15-1018,,,,Bruno518,DuBuque211,,,,white,nonhispanic,M,Essen  Nordrhein-westfalen  DE,1026 Lakin Well,Bielefeld,Nordrhein-westfalen,Bielefeld,33602,52.0658448989116,8.548746514418127,0.0,1853.28
8f516484-fd91-d44f-ca36-e1bdb40a6c40,1952-01-26,,999-28-5544,S99977146,X38000867X,Mr.,Cary869,Eichmann909,,,M,white,nonhispanic,M,Düsseldorf  Nordrhein-westfalen  DE,670 Prosacco Terrace,Bielefeld,Nordrhein-westfalen,Bielefeld,33609,51.99330818355271,8.547347478925508,0.0,13998.949999999999
